transaction_id,customer_id,merchant_id,device_id,ip_id,timestamp,amount,location,account_age_days,device_age_days,transactions_last_10min,failed_attempts,location_change,amount_deviation,behavior_risk_count,is_fraud,fraud_probability,anomaly_score,model_decision,device_customer_count,ip_customer_count,device_transaction_count,ip_transaction_count,shared_device,shared_ip,entity_risk_count,graph_risk_score,fraud_signal,anomaly_signal,raw_risk_score,expected_fraud_loss,false_positive_cost,approve_cost,verify_cost,review_cost,recommended_action,minimum_expected_cost,decision_is_intervention,actual_fraud,financial_exposure_score,risk_score,risk_explanation,final_action,final_intervention
TX_0013643,CUST_00919,MER_0001,DEV_00574,IP_04669,2026-05-26 04:56:00,1076.5,Delhi,855,350,2,1,1,0.66,1,0,0.21466803643809196,98.13569478660364,APPROVE,1.0,2.0,3.0,5.0,0,1,1,36.0,21.466803643809197,98.13569478660364,44.46747098664753,231.090141225606,10.765,231.090141225606,71.21802824512119,86.5545070612803,VERIFY,71.21802824512119,1,0,11.863260963347875,42.54676245055526,highly unusual behavioral pattern; unusual transaction location,APPROVE,0
TX_0013958,CUST_02402,MER_0293,DEV_03252,IP_01835,2026-05-25 14:40:00,3862.62,Ahmedabad,746,122,1,0,0,6.596,1,0,0.15008315452008467,96.48445302616685,APPROVE,1.0,3.0,4.0,14.0,0,1,2,58.0,15.008315452008466,96.48445302616685,39.45115672425598,579.7141943123694,38.6262,579.7141943123694,140.94283886247385,103.9857097156185,REVIEW,103.9857097156185,1,0,29.760251713077214,42.401543976469725,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,APPROVE,0
TX_0000782,CUST_00808,MER_0215,DEV_03639,IP_03165,2026-06-23 07:06:00,1930.44,Pune,446,971,1,4,0,1.587,1,0,0.1930089880115336,96.27804780611226,APPROVE,2.0,1.0,13.0,6.0,1,0,2,52.5,19.30089880115336,96.27804780611226,42.394043502641026,372.5922708169849,19.3044,372.5922708169849,99.51845416339697,93.62961354084926,REVIEW,93.62961354084926,1,0,19.127424987433862,42.35934873989713,highly unusual behavioral pattern; multiple recent failed attempts,APPROVE,0
TX_0012177,CUST_01650,MER_0293,DEV_04620,IP_04994,2026-06-28 01:44:00,2839.47,Jaipur,735,420,0,1,0,4.936,1,0,0.1704101117608931,95.77868033823823,APPROVE,1.0,1.0,6.0,6.0,0,0,0,34.0,17.04101117608931,95.77868033823823,40.662311924733984,483.8744000417031,28.3947,483.8744000417031,121.7748800083406,99.19372000208517,REVIEW,99.19372000208517,1,0,24.84021278767582,42.222152247051284,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,APPROVE,0
TX_0017112,CUST_00516,MER_0052,DEV_04690,IP_03250,2026-05-26 00:45:00,2792.38,Kolkata,622,1097,4,1,0,1.263,1,0,0.18461107757011894,92.22984219988015,APPROVE,1.0,1.0,5.0,5.0,0,0,0,31.0,18.461107757011895,92.22984219988015,40.59172808987237,515.5042807852487,27.9238,515.5042807852487,128.10085615704972,100.77521403926247,REVIEW,100.77521403926247,1,0,26.463966737152727,42.19229988590054,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0017702,CUST_02183,MER_0004,DEV_04992,IP_05454,2026-06-12 11:10:00,620.76,Hyderabad,509,254,5,1,0,0.507,1,0,0.2482398736233454,93.78121046674212,APPROVE,1.0,2.0,4.0,12.0,0,1,2,48.0,24.82398736233454,93.78121046674212,45.511154293656816,154.09738395042788,6.2076,154.09738395042788,55.819476790085574,82.7048691975214,VERIFY,55.819476790085574,1,0,7.910754954225531,42.12850781203501,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0001588,CUST_03319,MER_0080,DEV_01145,IP_03991,2026-06-11 09:36:00,418.16,Pune,984,837,6,1,0,0.786,1,0,0.2513782095702836,94.84652773154005,APPROVE,1.0,1.0,6.0,6.0,0,0,0,34.0,25.13782095702836,94.84652773154005,46.05043298938186,105.1163121139098,4.1816,105.1163121139098,46.023262422781954,80.25581560569549,VERIFY,46.023262422781954,1,0,5.396258946826333,42.10212058734146,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0018596,CUST_02622,MER_0185,DEV_02806,IP_04256,2026-06-20 13:36:00,3620.42,Kochi,476,855,0,1,0,3.022,1,0,0.16167025515302003,93.1287036420534,APPROVE,3.0,1.0,9.0,1.0,1,0,1,47.0,16.167025515302,93.1287036420534,39.25552895332741,585.3142251610968,36.2042,585.3142251610968,142.06284503221934,104.26571125805486,REVIEW,104.26571125805486,1,0,30.047735320161923,42.031670914299404,highly unusual behavioral pattern,APPROVE,0
TX_0010083,CUST_01407,MER_0075,DEV_04508,IP_01275,2026-06-11 22:21:00,3454.84,Ahmedabad,529,676,0,0,0,3.755,1,0,0.16271136722980048,92.43624741993474,APPROVE,3.0,2.0,18.0,9.0,1,1,3,73.5,16.27113672298005,92.43624741993474,39.120669932066455,562.141739960204,34.5484,562.141739960204,137.42834799204076,103.10708699801022,REVIEW,103.10708699801022,1,0,28.858150867750638,41.638072761020574,highly unusual behavioral pattern,APPROVE,0
TX_0016334,CUST_00179,MER_0037,DEV_02667,IP_05217,2026-06-08 17:13:00,1626.33,Ahmedabad,2156,9,1,1,0,1.124,1,0,0.20225590139499072,93.63472934283241,APPROVE,1.0,2.0,4.0,7.0,0,1,1,40.5,20.225590139499072,93.63472934283241,42.24833190049907,328.93484011571525,16.2633,328.93484011571525,90.78696802314303,91.44674200578578,VERIFY,90.78696802314303,1,0,16.886223823889594,41.58045863737718,highly unusual behavioral pattern; newly observed device,APPROVE,0
TX_0015213,CUST_03655,MER_0036,DEV_04116,IP_01973,2026-05-29 00:45:00,862.27,Mumbai,875,10,0,1,0,0.98,1,0,0.2523692569465179,88.4146747453226,APPROVE,2.0,2.0,6.0,5.0,1,1,2,48.5,25.23692569465179,88.4146747453226,44.190250409853036,217.61043918727398,8.6227,217.61043918727398,68.52208783745479,85.8805219593637,VERIFY,68.52208783745479,1,0,11.171265960269025,41.37711846297648,highly unusual behavioral pattern; newly observed device,APPROVE,0
TX_0012428,CUST_01318,MER_0071,DEV_00849,IP_04522,2026-05-25 05:26:00,1939.93,Kolkata,2262,549,3,0,1,1.16,1,0,0.16382773095362577,99.41407550436114,APPROVE,1.0,4.0,3.0,14.0,0,1,2,62.5,16.382773095362577,99.41407550436114,41.29216381806214,317.81433010886724,19.3993,317.81433010886724,88.56286602177343,90.89071650544338,VERIFY,88.56286602177343,1,0,16.315340481324302,41.27867729525449,highly unusual behavioral pattern; unusual transaction location,APPROVE,0
TX_0013129,CUST_02680,MER_0067,DEV_02781,IP_01891,2026-06-07 16:55:00,1111.22,Kochi,1160,275,6,0,1,1.418,2,0,0.1831351309240717,99.9001265064252,APPROVE,1.0,2.0,2.0,4.0,0,1,1,33.0,18.31351309240717,99.9001265064252,42.78949711661258,203.50342018544694,11.1122,203.50342018544694,65.70068403708939,85.17517100927236,VERIFY,65.70068403708939,1,0,10.447066966118955,41.21620789135494,highly unusual behavioral pattern; elevated transaction velocity; unusual transaction location,APPROVE,0
TX_0003007,CUST_02715,MER_0211,DEV_01745,IP_04505,2026-06-28 21:33:00,564.05,Bengaluru,669,397,4,2,0,0.693,1,0,0.23567393961622216,93.24189360143818,APPROVE,3.0,4.0,10.0,19.0,1,1,4,89.0,23.567393961622216,93.24189360143818,44.469743853567,132.93188564053008,5.640499999999999,132.93188564053008,51.58637712810601,81.64659428202651,VERIFY,51.58637712810601,1,0,6.824201332604421,41.121105327763445,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0010465,CUST_00143,MER_0033,DEV_01332,IP_00201,2026-06-02 21:32:00,1725.54,Jaipur,2448,1092,1,0,1,1.078,1,0,0.16562980363306687,99.487316066316,APPROVE,1.0,1.0,3.0,4.0,0,0,0,26.5,16.562980363306686,99.487316066316,41.44028107420948,285.8008513610022,17.2554,285.8008513610022,82.16017027220042,89.29004256805013,VERIFY,82.16017027220042,1,0,14.671894115692707,41.06206382468669,highly unusual behavioral pattern; unusual transaction location,APPROVE,0
TX_0006163,CUST_03092,MER_0030,DEV_02414,IP_02295,2026-06-02 20:47:00,2081.15,Mumbai,1369,296,4,1,0,0.985,1,0,0.19307972816716226,90.84492975564285,APPROVE,1.0,1.0,5.0,5.0,0,0,0,31.0,19.307972816716227,90.84492975564285,40.76905989839421,401.82787627508975,20.811500000000002,401.82787627508975,105.36557525501793,95.09139381375451,REVIEW,95.09139381375451,1,0,20.62826623981934,41.03311858301483,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0013046,CUST_00950,MER_0128,DEV_02790,IP_02707,2026-06-05 21:55:00,3971.26,Chennai,493,383,2,0,0,3.46,1,0,0.1494641298326069,91.52406951195154,APPROVE,2.0,2.0,7.0,11.0,1,1,3,59.0,14.94641298326069,91.52406951195154,37.91970994186794,593.5609202390385,39.7126,593.5609202390385,143.71218404780768,104.67804601195195,REVIEW,104.67804601195195,1,0,30.471088282239467,41.0246450016637,highly unusual behavioral pattern,APPROVE,0
TX_0002768,CUST_02624,MER_0296,DEV_02102,IP_00910,2026-06-28 18:51:00,1234.62,Ahmedabad,970,7,0,1,0,1.265,1,0,0.22095134501729718,89.3801185165457,APPROVE,2.0,1.0,7.0,2.0,1,0,1,37.5,22.095134501729717,89.3801185165457,42.280629706174516,272.7909495852554,12.3462,272.7909495852554,79.55818991705107,88.63954747926279,VERIFY,79.55818991705107,1,0,14.004016814416884,40.66240616871195,highly unusual behavioral pattern; newly observed device,APPROVE,0
TX_0013728,CUST_03954,MER_0007,DEV_01050,IP_00816,2026-06-13 04:49:00,2885.09,Mumbai,906,1176,0,0,0,3.649,1,0,0.15511876259293284,94.1540715094214,APPROVE,1.0,2.0,5.0,11.0,0,1,2,48.0,15.511876259293283,94.1540715094214,39.104534834331716,447.5315907692446,28.850900000000003,447.5315907692446,114.5063181538489,97.37657953846225,REVIEW,97.37657953846225,1,0,22.974515582880564,40.597062699049175,highly unusual behavioral pattern,APPROVE,0
TX_0004565,CUST_00662,MER_0097,DEV_01411,IP_05368,2026-06-11 01:03:00,1248.0,Delhi,557,563,0,1,1,0.81,1,0,0.1741777219076319,98.63506225447766,APPROVE,2.0,2.0,12.0,7.0,1,1,3,60.5,17.417772190763188,98.63506225447766,41.78295920987753,217.37379694072462,12.48,217.37379694072462,68.47475938814492,85.86868984703624,VERIFY,68.47475938814492,1,0,11.159117676006966,40.53122830692629,highly unusual behavioral pattern; unusual transaction location,APPROVE,0
TX_0013689,CUST_01677,MER_0247,DEV_04422,IP_01438,2026-06-08 20:24:00,1767.18,Ahmedabad,571,13,1,1,0,0.77,1,0,0.21055051730390184,87.15626872628005,APPROVE,3.0,1.0,6.0,3.0,1,0,1,45.5,21.055051730390183,87.15626872628005,40.88541682915714,372.08066316910924,17.6718,372.08066316910924,99.41613263382183,93.60403315845548,REVIEW,93.60403315845548,1,0,19.101161058538395,40.49463869478678,highly unusual behavioral pattern; newly observed device,APPROVE,0
TX_0000620,CUST_02331,MER_0251,DEV_01219,IP_03795,2026-06-10 18:54:00,1962.15,Ahmedabad,1638,107,3,1,0,5.025,1,0,0.1565995982767347,98.12903655369864,APPROVE,2.0,2.0,18.0,14.0,1,1,4,72.0,15.65995982767347,98.12903655369864,40.400682845481015,307.271901758695,19.6215,307.271901758695,86.45438035173899,90.36359508793475,VERIFY,86.45438035173899,1,0,15.774133582396532,40.42351759642563,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,APPROVE,0
TX_0018009,CUST_00387,MER_0123,DEV_02723,IP_02512,2026-05-24 19:30:00,4855.68,Chennai,551,231,5,0,0,1.281,1,0,0.1311111104595182,91.05799320860244,APPROVE,2.0,1.0,11.0,6.0,1,0,2,49.5,13.111111045951821,91.05799320860244,36.495175694747005,636.6335968360734,48.5568,636.6335968360734,152.32671936721465,106.83167984180369,REVIEW,106.83167984180369,1,0,32.682270464873795,40.4094075785314,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0001750,CUST_01568,MER_0295,DEV_03424,IP_01091,2026-05-29 10:12:00,1127.88,Kochi,1895,9,1,1,0,1.052,1,0,0.2042044413032577,92.70923496903922,APPROVE,2.0,1.0,7.0,3.0,1,0,1,39.0,20.42044413032577,92.70923496903922,42.1070813819398,230.31810525711833,11.278800000000002,230.31810525711833,71.06362105142367,86.51590526285592,VERIFY,71.06362105142367,1,0,11.823627666493731,40.3877180891734,highly unusual behavioral pattern; newly observed device,APPROVE,0
TX_0005900,CUST_02618,MER_0042,DEV_01307,IP_02527,2026-06-01 14:55:00,3492.0,Jaipur,2020,206,1,0,0,3.74,1,0,0.13673886859630796,95.29262933617419,APPROVE,1.0,1.0,3.0,4.0,0,0,0,26.5,13.673886859630796,95.29262933617419,38.159509602593815,477.4921291383074,34.92,477.4921291383074,120.49842582766146,98.87460645691539,REVIEW,98.87460645691539,1,0,24.512572045997242,40.3272466398671,highly unusual behavioral pattern,APPROVE,0
TX_0000820,CUST_01619,MER_0272,DEV_02336,IP_03614,2026-06-08 18:22:00,1310.84,Mumbai,579,2,0,0,0,2.362,1,0,0.19776207163421716,92.55609561222452,APPROVE,1.0,1.0,7.0,7.0,0,0,0,37.0,19.776207163421716,92.55609561222452,41.61017369806255,259.2344339809972,13.1084,259.2344339809972,76.84688679619943,87.96172169904987,VERIFY,76.84688679619943,1,0,13.308078504309554,40.31654796624012,highly unusual behavioral pattern; newly observed device,APPROVE,0
TX_0009344,CUST_02337,MER_0020,DEV_01430,IP_03912,2026-06-11 11:43:00,2492.78,Kochi,877,447,1,1,0,4.67,1,0,0.15997804679926528,94.07417271456156,APPROVE,1.0,1.0,7.0,7.0,0,0,0,37.0,15.997804679926528,94.07417271456156,39.42071509031703,398.7900755002725,24.9278,398.7900755002725,104.75801510005448,94.93950377501365,REVIEW,94.93950377501365,1,0,20.472317469546468,40.31561764824102,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,APPROVE,0
TX_0008242,CUST_02578,MER_0164,DEV_04960,IP_03207,2026-06-21 03:56:00,1872.01,Kolkata,1421,1,2,0,0,1.649,1,0,0.1899553715563637,90.5186763432985,APPROVE,2.0,1.0,7.0,4.0,1,0,1,40.5,18.99553715563637,90.5186763432985,40.452478911935,355.5983551072284,18.7201,355.5983551072284,96.11967102144565,92.77991775536144,REVIEW,92.77991775536144,1,0,18.25502404559896,40.304376289927525,highly unusual behavioral pattern; newly observed device,APPROVE,0
TX_0000907,CUST_02020,MER_0139,DEV_02704,IP_05475,2026-05-31 12:02:00,1027.42,Mumbai,958,7,0,1,0,1.074,1,0,0.22559872601198247,88.74758639057194,APPROVE,1.0,1.0,2.0,2.0,0,0,0,22.0,22.559872601198247,88.74758639057194,42.41618673801035,231.78464307923105,10.2742,231.78464307923105,71.3569286158462,86.58923215396156,VERIFY,71.3569286158462,1,0,11.898913963018853,40.283995010374475,highly unusual behavioral pattern; newly observed device,APPROVE,0
TX_0001977,CUST_02718,MER_0281,DEV_00665,IP_02028,2026-06-14 23:45:00,1002.62,Delhi,192,650,2,2,1,0.958,1,0,0.17222106415677774,99.51394899793596,APPROVE,1.0,1.0,4.0,4.0,0,0,0,28.0,17.222106415677775,99.51394899793596,41.90965919035523,172.6722833448685,10.026200000000001,172.6722833448685,59.5344566689737,83.63361416724344,VERIFY,59.5344566689737,1,0,8.864317394040096,40.238101386027694,highly unusual behavioral pattern; unusual transaction location,APPROVE,0
TX_0007316,CUST_03252,MER_0007,DEV_02892,IP_03498,2026-06-28 07:21:00,3906.48,Kolkata,595,139,0,1,0,4.372,1,0,0.12791094705421252,95.67880684466343,APPROVE,2.0,4.0,8.0,18.0,1,1,3,78.0,12.791094705421251,95.67880684466343,37.6574083471939,499.68155644834013,39.0648,499.68155644834013,124.936311289668,99.98407782241702,REVIEW,99.98407782241702,1,0,25.651690164191493,40.229527438947954,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,APPROVE,0
TX_0004585,CUST_02545,MER_0140,DEV_02623,IP_05568,2026-06-16 13:16:00,2382.24,Kolkata,469,953,4,1,0,0.933,1,0,0.17306657140750176,90.9780944137426,APPROVE,2.0,3.0,7.0,9.0,1,1,2,64.0,17.306657140750175,90.9780944137426,39.4080883226479,412.28610906980697,23.8224,412.28610906980697,107.45722181396138,95.61430545349037,REVIEW,95.61430545349037,1,0,21.165150869346,40.17978706836707,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0018525,CUST_01838,MER_0190,DEV_03963,IP_05526,2026-06-04 11:25:00,2233.03,Delhi,853,202,4,1,0,1.526,1,0,0.1792842868490083,90.1524735335242,APPROVE,1.0,2.0,1.0,4.0,0,1,1,31.5,17.92842868490083,90.1524735335242,39.59564213948784,400.347191062441,22.3303,400.347191062441,105.0694382124882,95.01735955312208,REVIEW,95.01735955312208,1,0,20.552253671783937,40.120407136864465,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0015305,CUST_00947,MER_0298,DEV_03046,IP_02833,2026-06-16 22:33:00,1488.11,Chennai,1900,678,4,1,0,0.723,1,0,0.18260584784117445,93.51488115054265,APPROVE,2.0,1.0,6.0,3.0,1,0,1,37.5,18.260584784117444,93.51488115054265,40.836873694045,271.7375882309301,14.8811,271.7375882309301,79.347517646186,88.58687941154652,VERIFY,79.347517646186,1,0,13.949941376283556,39.97474501247823,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0007939,CUST_03573,MER_0269,DEV_01055,IP_05670,2026-06-16 03:46:00,3772.12,Mumbai,816,74,0,0,0,4.151,1,0,0.12806619618401924,94.28723616752114,APPROVE,1.0,1.0,4.0,4.0,0,0,0,28.0,12.806619618401923,94.28723616752114,37.25080458313769,483.08105994966263,37.7212,483.08105994966263,121.61621198993251,99.15405299748315,REVIEW,99.15405299748315,1,0,24.799485820724104,39.64937782360212,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,APPROVE,0
TX_0001812,CUST_00408,MER_0021,DEV_03189,IP_05659,2026-06-09 08:06:00,1260.14,Bengaluru,938,574,4,1,0,0.635,1,0,0.20740486966103353,88.60110526666223,APPROVE,1.0,1.0,1.0,1.0,0,0,0,19.0,20.74048696610335,88.60110526666223,41.09867245627101,261.3591724546548,12.601400000000002,261.3591724546548,77.27183449093096,88.06795862273275,VERIFY,77.27183449093096,1,0,13.417154239250825,39.63400591090051,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0019647,CUST_02615,MER_0252,DEV_02039,IP_00803,2026-05-26 14:15:00,12233.47,Kolkata,608,612,0,2,0,1.927,0,0,0.07701216655790323,86.41054664092151,APPROVE,2.0,2.0,8.0,10.0,1,1,3,59.0,7.701216655790323,86.41054664092151,31.31401565132968,942.1260292211124,122.3347,942.1260292211124,213.42520584422243,122.10630146105566,REVIEW,122.10630146105566,1,0,48.365053072953536,39.446782934762325,highly unusual behavioral pattern,APPROVE,0
TX_0015137,CUST_02383,MER_0292,DEV_04128,IP_01299,2026-06-02 01:56:00,1947.42,Ahmedabad,536,951,2,0,1,0.834,1,0,0.14332508331901112,98.04247952593381,APPROVE,2.0,1.0,6.0,3.0,1,0,1,37.5,14.332508331901112,98.04247952593381,39.44549969011092,279.1141337571086,19.4742,279.1141337571086,80.8228267514217,88.95570668785544,VERIFY,80.8228267514217,1,0,14.32862427517728,39.44472287876616,highly unusual behavioral pattern; unusual transaction location,APPROVE,0
TX_0016477,CUST_02931,MER_0102,DEV_01341,IP_01689,2026-06-28 10:34:00,900.39,Delhi,964,500,0,4,0,1.175,1,0,0.1768011468839808,96.36460483387708,APPROVE,2.0,1.0,6.0,3.0,1,0,1,37.5,17.68011468839808,96.36460483387708,41.28546173204178,159.18998464286747,9.0039,159.18998464286747,56.83799692857349,82.95949923214339,VERIFY,56.83799692857349,1,0,8.172189088438794,39.383876612049924,highly unusual behavioral pattern; multiple recent failed attempts,APPROVE,0
TX_0011233,CUST_01089,MER_0034,DEV_02711,IP_04752,2026-06-06 03:48:00,1278.36,Jaipur,741,187,4,1,0,0.798,1,0,0.19777193852181632,89.16039683068114,APPROVE,2.0,2.0,11.0,12.0,1,1,4,66.5,19.777193852181632,89.16039683068114,40.592154745731484,252.82373532874908,12.7836,252.82373532874908,75.5647470657498,87.64118676643747,VERIFY,75.5647470657498,1,0,12.978978393566381,39.232511654008434,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0015594,CUST_01747,MER_0239,DEV_02182,IP_04469,2026-06-08 12:05:00,3620.86,Mumbai,1286,5,2,0,0,1.594,1,0,0.14294667566025546,88.74758639057194,APPROVE,1.0,1.0,7.0,7.0,0,0,0,37.0,14.294667566025545,88.74758639057194,36.63054321338946,517.5899000311925,36.208600000000004,517.5899000311925,128.51798000623847,100.87949500155965,REVIEW,100.87949500155965,1,0,26.571034244462165,39.08581654907679,highly unusual behavioral pattern; newly observed device,APPROVE,0
TX_0011580,CUST_03957,MER_0107,DEV_01500,IP_05049,2026-05-30 10:39:00,1465.54,Kolkata,692,2,2,0,0,1.565,1,0,0.19852117468904495,86.83001531393569,APPROVE,1.0,3.0,3.0,8.0,0,1,1,48.5,19.852117468904495,86.83001531393569,39.945486822413855,290.9407223537829,14.6554,290.9407223537829,83.18814447075657,89.54703611768916,VERIFY,83.18814447075657,1,0,14.935754921618527,38.96221431295666,highly unusual behavioral pattern; newly observed device,APPROVE,0
TX_0012281,CUST_00762,MER_0258,DEV_03786,IP_05266,2026-05-26 06:23:00,2275.63,Kolkata,707,943,4,1,0,0.856,1,0,0.16425124943467637,89.6397895998402,APPROVE,1.0,1.0,2.0,2.0,0,0,0,22.0,16.425124943467637,89.6397895998402,38.3895243403794,373.7750707510326,22.756300000000003,373.7750707510326,99.7550141502065,93.68875353755165,REVIEW,93.68875353755165,1,0,19.18814529428304,38.94212841054248,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0011665,CUST_02102,MER_0243,DEV_00633,IP_04841,2026-05-28 08:03:00,213.77,Kochi,444,991,5,1,0,0.413,1,0,0.19990486894058856,95.0196417870697,APPROVE,2.0,2.0,7.0,10.0,1,1,3,57.5,19.990486894058858,95.0196417870697,42.49923336196211,42.73366383342962,2.1377,42.73366383342962,33.54673276668592,77.13668319167148,VERIFY,33.54673276668592,1,0,2.193778597768162,38.939891702703974,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0002712,CUST_02822,MER_0100,DEV_04392,IP_04550,2026-06-25 05:45:00,3041.36,Chennai,430,1186,1,0,0,3.292,1,0,0.1320009445929777,93.90771689193687,APPROVE,2.0,4.0,11.0,14.0,1,1,4,82.5,13.20009445929777,93.90771689193687,37.4123811890895,401.4623928472987,30.413600000000002,401.4623928472987,105.29247856945972,95.07311964236496,REVIEW,95.07311964236496,1,0,20.609503754935005,38.89426304821695,highly unusual behavioral pattern,APPROVE,0
TX_0013673,CUST_02831,MER_0120,DEV_04418,IP_00331,2026-06-12 20:12:00,1707.61,Bengaluru,1232,1022,1,0,1,0.707,1,0,0.14083445833267105,97.82941607297423,APPROVE,1.0,3.0,4.0,9.0,0,1,1,51.5,14.083445833267106,97.82941607297423,39.207236905179236,240.4903293934524,17.0761,240.4903293934524,73.09806587869048,87.02451646967263,VERIFY,73.09806587869048,1,0,12.3458297339077,38.859713685307355,highly unusual behavioral pattern; unusual transaction location,APPROVE,0
TX_0014079,CUST_02920,MER_0243,DEV_04078,IP_04754,2026-05-29 07:13:00,1174.53,Hyderabad,1461,767,4,1,0,0.968,1,0,0.18357984663695154,91.5307277448565,APPROVE,1.0,1.0,2.0,2.0,0,0,0,22.0,18.357984663695152,91.5307277448565,40.309807588043554,215.6200372704987,11.7453,215.6200372704987,68.12400745409974,85.78100186352495,VERIFY,68.12400745409974,1,0,11.069086536969436,38.852027962698415,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0001206,CUST_02755,MER_0259,DEV_00069,IP_02248,2026-05-31 17:20:00,2306.13,Pune,772,239,0,0,0,3.973,1,0,0.14745344471312744,93.15533657367334,APPROVE,3.0,3.0,13.0,12.0,1,1,4,85.5,14.745344471312743,93.15533657367334,38.268342102020924,340.0468124562846,23.061300000000003,340.0468124562846,93.00936249125691,92.00234062281424,REVIEW,92.00234062281424,1,0,17.456668876173246,38.81060698299302,highly unusual behavioral pattern,APPROVE,0
TX_0005460,CUST_03856,MER_0188,DEV_01362,IP_02751,2026-06-13 17:54:00,272.75,Bengaluru,1790,941,5,1,0,1.079,1,1,0.19564174240107504,94.93308475930488,APPROVE,3.0,2.0,9.0,4.0,1,1,2,59.5,19.564174240107505,94.93308475930488,42.17484739586671,53.36128523989322,2.7275,53.36128523989322,35.67225704797864,77.66806426199466,VERIFY,35.67225704797864,1,1,2.7393589738753956,38.80988434262029,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0000735,CUST_01896,MER_0169,DEV_02499,IP_04033,2026-05-30 16:11:00,1293.14,Chennai,482,143,4,1,0,1.608,1,0,0.17514287567287096,92.14328517211531,APPROVE,1.0,1.0,5.0,5.0,0,0,0,31.0,17.514287567287095,92.14328517211531,39.90298684873556,226.48425824761637,12.931400000000002,226.48425824761637,70.29685164952326,86.32421291238083,VERIFY,70.29685164952326,1,0,11.62681300652574,38.72549193658328,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0010789,CUST_00284,MER_0032,DEV_04725,IP_01540,2026-06-02 22:53:00,4148.52,Bengaluru,198,695,0,0,0,4.55,1,0,0.106584640433525,95.87855383181304,APPROVE,3.0,3.0,9.0,14.0,1,1,3,81.5,10.6584640433525,95.87855383181304,36.22449097989066,442.1685125312872,41.485200000000006,442.1685125312872,113.43370250625742,97.10842562656438,REVIEW,97.10842562656438,1,0,22.699196192939013,38.63263740980796,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,APPROVE,0
TX_0018789,CUST_03086,MER_0005,DEV_03880,IP_02737,2026-06-06 18:35:00,1137.69,Kolkata,1503,345,0,0,0,3.357,1,0,0.165897960154953,94.40042612690593,APPROVE,2.0,2.0,4.0,10.0,1,1,3,53.0,16.5897960154953,94.40042612690593,39.93298504891848,188.7404502886885,11.376900000000001,188.7404502886885,62.74809005773769,84.43702251443443,VERIFY,62.74809005773769,1,0,9.689194027228352,38.5528646512651,highly unusual behavioral pattern,APPROVE,0
TX_0007776,CUST_00942,MER_0276,DEV_01929,IP_03945,2026-06-06 14:43:00,542.35,Chennai,892,393,5,1,0,1.157,1,0,0.19525431883455044,92.18323456954525,APPROVE,2.0,2.0,5.0,5.0,1,1,2,47.0,19.525431883455045,92.18323456954525,41.322772689282104,105.89617981991843,5.423500000000001,105.89617981991843,46.179235963983686,80.29480899099593,VERIFY,46.179235963983686,1,0,5.436294294350033,38.5049451714611,highly unusual behavioral pattern; elevated transaction velocity,APPROVE,0
TX_0003540,CUST_03869,MER_0268,DEV_03623,IP_05479,2026-06-10 20:43:00,1430.89,Hyderabad,1830,167,0,0,1,1.05,1,0,0.1349013501462684,99.24761968173647,APPROVE,2.0,1.0,15.0,5.0,1,0,2,51.5,13.490135014626839,99.24761968173647,39.217380414759724,193.028992910794,14.308900000000001,193.028992910794,63.60579858215879,84.65144964553971,VERIFY,63.60579858215879,1,0,9.9093509755458,38.50122360694352,highly unusual behavioral pattern; unusual transaction location,APPROVE,0
